,지점,연,월,일,시간,분,누적강수량(mm),기온(°C),폭염
8522,관악,2023,06,06,22,03,0.0,14.7,0
8523,관악,2023,06,06,22,04,0.0,14.7,0
8524,관악,2023,06,06,22,05,0.0,14.8,0
8525,관악,2023,06,06,22,06,0.0,14.8,0
8526,관악,2023,06,06,22,07,0.0,14.8,0
8527,관악,2023,06,06,22,08,0.0,14.7,0
8528,관악,2023,06,06,22,09,0.0,14.7,0
8529,관악,2023,06,06,22,10,0.0,14.7,0
8530,관악,2023,06,06,22,11,0.0,14.6,0
8531,관악,2023,06,06,22,12,0.0,14.7,0
8532,관악,2023,06,06,22,13,0.0,14.6,0
8533,관악,2023,06,06,22,14,0.0,14.7,0
8534,관악,2023,06,06,22,15,0.0,14.7,0
8535,관악,2023,06,06,22,16,0.0,14.6,0
8536,관악,2023,06,06,22,17,0.0,14.6,0
8537,관악,2023,06,06,22,18,0.0,14.6,0
8538,관악,2023,06,06,22,19,0.0,14.6,0
8539,관악,2023,06,06,22,20,0.0,14.5,0
8540,관악,2023,06,06,22,21,0.0,14.6,0
8541,관악,2023,06,06,22,22,0.0,14.6,0
8542,관악,2023,06,06,22,23,0.0,14.6,0
8543,관악,2023,06,06,22,24,0.0,14.5,0
8544,관악,2023,06,06,22,25,0.0,14.5,0
8545,관악,2023,06,06,22,26,0.0,14.5,0
8546,관악,2023,06,06,22,27,0.0,14.5,0
8547,관악,2023,06,06,22,28,0.0,14.6,0
8548,관악,2023,06,06,22,29,0.0,14.6,0
8549,관악,2023,06,06,22,30,0.0,14.6,0
8550,관악,2023,06,06,22,31,0.0,14.6,0
8551,관악,2023,06,06,22,32,0.0,14.6,0
8552,관악,2023,06,06,22,33,0.0,14.5,0
8553,관악,2023,06,06,22,34,0.0,14.5,0
8554,관악,2023,06,06,22,35,0.0,14.5,0
8555,관악,2023,06,06,22,36,0.0,14.5,0
8556,관악,2023,06,06,22,37,0.0,14.5,0
8557,관악,2023,06,06,22,38,0.0,14.5,0
8558,관악,2023,06,06,22,39,0.0,14.5,0
8559,관악,2023,06,06,22,40,0.0,14.5,0
8560,관악,2023,06,06,22,41,0.0,14.6,0
8561,관악,2023,06,06,22,42,0.0,14.5,0
8562,관악,2023,06,06,22,43,0.0,14.5,0
8563,관악,2023,06,06,22,44,0.0,14.5,0
8564,관악,2023,06,06,22,45,0.0,14.5,0
8565,관악,2023,06,06,22,46,0.0,14.5,0
8566,관악,2023,06,06,22,47,0.0,14.5,0
8567,관악,2023,06,06,22,48,0.0,14.5,0
8568,관악,2023,06,06,22,49,0.0,14.4,0
8569,관악,2023,06,06,22,50,0.0,14.4,0
8570,관악,2023,06,06,22,51,0.0,14.4,0
8571,관악,2023,06,06,22,52,0.0,14.5,0
8572,관악,2023,06,06,22,53,0.0,14.4,0
8573,관악,2023,06,06,22,54,0.0,14.4,0
8574,관악,2023,06,06,22,55,0.0,14.4,0
8575,관악,2023,06,06,22,56,0.0,14.4,0
8576,관악,2023,06,06,22,57,0.0,14.4,0
8577,관악,2023,06,06,22,58,0.0,14.4,0
8578,관악,2023,06,06,22,59,0.0,14.4,0
8579,관악,2023,06,06,23,00,0.0,14.4,0
8580,관악,2023,06,06,23,01,0.0,14.4,0
8581,관악,2023,06,06,23,02,0.0,14.5,0
8582,관악,2023,06,06,23,03,0.0,14.5,0
8583,관악,2023,06,06,23,04,0.0,14.5,0
8584,관악,2023,06,06,23,05,0.0,14.5,0
8585,관악,2023,06,06,23,06,0.0,14.5,0
8586,관악,2023,06,06,23,07,0.0,14.5,0
8587,관악,2023,06,06,23,08,0.0,14.5,0
8588,관악,2023,06,06,23,09,0.0,14.5,0
8589,관악,2023,06,06,23,10,0.0,14.5,0
8590,관악,2023,06,06,23,11,0.0,14.5,0
8591,관악,2023,06,06,23,12,0.0,14.5,0
8592,관악,2023,06,06,23,13,0.0,14.5,0
8593,관악,2023,06,06,23,14,0.0,14.5,0
8594,관악,2023,06,06,23,15,0.0,14.5,0
8595,관악,2023,06,06,23,16,0.0,14.5,0
8596,관악,2023,06,06,23,17,0.0,14.5,0
8597,관악,2023,06,06,23,18,0.0,14.5,0
8598,관악,2023,06,06,23,19,0.0,14.5,0
8599,관악,2023,06,06,23,20,0.0,14.5,0
8600,관악,2023,06,06,23,21,0.0,14.5,0
8601,관악,2023,06,06,23,22,0.0,14.5,0
8602,관악,2023,06,06,23,23,0.0,14.5,0
8603,관악,2023,06,06,23,24,0.0,14.5,0
8604,관악,2023,06,06,23,25,0.0,14.5,0
8605,관악,2023,06,06,23,26,0.0,14.6,0
8606,관악,2023,06,06,23,27,0.0,14.5,0
8607,관악,2023,06,06,23,28,0.0,14.5,0
8608,관악,2023,06,06,23,29,0.0,14.5,0
8609,관악,2023,06,06,23,30,0.0,14.5,0
8610,관악,2023,06,06,23,31,0.0,14.6,0
8611,관악,2023,06,06,23,32,0.0,14.6,0
8612,관악,2023,06,06,23,33,0.0,14.6,0
8613,관악,2023,06,06,23,34,0.0,14.6,0
8614,관악,2023,06,06,23,35,0.0,14.5,0
8615,관악,2023,06,06,23,36,0.0,14.6,0
8616,관악,2023,06,06,23,37,0.0,14.6,0
8617,관악,2023,06,06,23,38,0.0,14.5,0
8618,관악,2023,06,06,23,39,0.0,14.5,0
8619,관악,2023,06,06,23,40,0.0,14.5,0
8620,관악,2023,06,06,23,41,0.0,14.5,0
8621,관악,2023,06,06,23,42,0.0,14.5,0
8622,관악,2023,06,06,23,43,0.0,14.6,0
8623,관악,2023,06,06,23,44,0.0,14.7,0
8624,관악,2023,06,06,23,45,0.0,14.6,0
8625,관악,2023,06,06,23,46,0.0,14.6,0
8626,관악,2023,06,06,23,47,0.0,14.6,0
8627,관악,2023,06,06,23,48,0.0,14.6,0
8628,관악,2023,06,06,23,49,0.0,14.7,0
8629,관악,2023,06,06,23,50,0.0,14.7,0
8630,관악,2023,06,06,23,51,0.0,14.8,0
8631,관악,2023,06,06,23,52,0.0,14.7,0
8632,관악,2023,06,06,23,53,0.0,14.7,0
8633,관악,2023,06,06,23,54,0.0,14.7,0
8634,관악,2023,06,06,23,55,0.0,14.6,0
8635,관악,2023,06,06,23,56,0.0,14.5,0
8636,관악,2023,06,06,23,57,0.0,14.5,0
8637,관악,2023,06,06,23,58,0.0,14.5,0
8638,관악,2023,06,06,23,59,0.0,14.5,0
8639,관악,2023,06,07,00,00,0.0,14.5,0
8640,관악,2023,06,07,00,01,0.0,14.4,0
8641,관악,2023,06,07,00,02,0.0,14.5,0
8642,관악,2023,06,07,00,03,0.0,14.4,0
8643,관악,2023,06,07,00,04,0.0,14.4,0
8644,관악,2023,06,07,00,05,0.0,14.4,0
8645,관악,2023,06,07,00,06,0.0,14.5,0
8646,관악,2023,06,07,00,07,0.0,14.5,0
8647,관악,2023,06,07,00,08,0.0,14.4,0
8648,관악,2023,06,07,00,09,0.0,14.3,0
8649,관악,2023,06,07,00,10,0.0,14.4,0
8650,관악,2023,06,07,00,11,0.0,14.3,0
8651,관악,2023,06,07,00,12,0.0,14.3,0
8652,관악,2023,06,07,00,13,0.0,14.4,0
8653,관악,2023,06,07,00,14,0.0,14.4,0
8654,관악,2023,06,07,00,15,0.0,14.4,0
8655,관악,2023,06,07,00,16,0.0,14.4,0
8656,관악,2023,06,07,00,17,0.0,14.3,0
8657,관악,2023,06,07,00,18,0.0,14.3,0
8658,관악,2023,06,07,00,19,0.0,14.3,0
8659,관악,2023,06,07,00,20,0.0,14.3,0
8660,관악,2023,06,07,00,21,0.0,14.4,0
8661,관악,2023,06,07,00,22,0.0,14.4,0
8662,관악,2023,06,07,00,23,0.0,14.4,0
8663,관악,2023,06,07,00,24,0.0,14.4,0
8664,관악,2023,06,07,00,25,0.0,14.4,0
8665,관악,2023,06,07,00,26,0.0,14.5,0
8666,관악,2023,06,07,00,27,0.0,14.5,0
8667,관악,2023,06,07,00,28,0.0,14.4,0
8668,관악,2023,06,07,00,29,0.0,14.4,0
8669,관악,2023,06,07,00,30,0.0,14.5,0
8670,관악,2023,06,07,00,31,0.0,14.4,0
8671,관악,2023,06,07,00,32,0.0,14.4,0
8672,관악,2023,06,07,00,33,0.0,14.4,0
8673,관악,2023,06,07,00,34,0.0,14.3,0
8674,관악,2023,06,07,00,35,0.0,14.3,0
8675,관악,2023,06,07,00,36,0.0,14.3,0
8676,관악,2023,06,07,00,37,0.0,14.3,0
8677,관악,2023,06,07,00,38,0.0,14.3,0
8678,관악,2023,06,07,00,39,0.0,14.3,0
8679,관악,2023,06,07,00,40,0.0,14.3,0
8680,관악,2023,06,07,00,41,0.0,14.3,0
8681,관악,2023,06,07,00,42,0.0,14.3,0
8682,관악,2023,06,07,00,43,0.0,14.3,0
8683,관악,2023,06,07,00,44,0.0,14.2,0
8684,관악,2023,06,07,00,45,0.0,14.3,0
8685,관악,2023,06,07,00,46,0.0,14.3,0
8686,관악,2023,06,07,00,47,0.0,14.3,0
8687,관악,2023,06,07,00,48,0.0,14.3,0
8688,관악,2023,06,07,00,49,0.0,14.3,0
8689,관악,2023,06,07,00,50,0.0,14.3,0
8690,관악,2023,06,07,00,51,0.0,14.3,0
8691,관악,2023,06,07,00,52,0.0,14.2,0
8692,관악,2023,06,07,00,53,0.0,14.2,0
8693,관악,2023,06,07,00,54,0.0,14.3,0
8694,관악,2023,06,07,00,55,0.0,14.3,0
8695,관악,2023,06,07,00,56,0.0,14.4,0
8696,관악,2023,06,07,00,57,0.0,14.4,0
8697,관악,2023,06,07,00,58,0.0,14.4,0
8698,관악,2023,06,07,00,59,0.0,14.3,0
8699,관악,2023,06,07,01,00,0.0,14.3,0
8700,관악,2023,06,07,01,01,0.0,14.4,0
8701,관악,2023,06,07,01,02,0.0,14.3,0
8702,관악,2023,06,07,01,03,0.0,14.3,0
8703,관악,2023,06,07,01,04,0.0,14.3,0
8704,관악,2023,06,07,01,05,0.0,14.3,0
8705,관악,2023,06,07,01,06,0.0,14.3,0
8706,관악,2023,06,07,01,07,0.0,14.3,0
8707,관악,2023,06,07,01,08,0.0,14.3,0
8708,관악,2023,06,07,01,09,0.0,14.3,0
8709,관악,2023,06,07,01,10,0.0,14.3,0
8710,관악,2023,06,07,01,11,0.0,14.3,0
8711,관악,2023,06,07,01,12,0.0,14.3,0
8712,관악,2023,06,07,01,13,0.0,14.3,0
8713,관악,2023,06,07,01,14,0.0,14.3,0
8714,관악,2023,06,07,01,15,0.0,14.4,0
8715,관악,2023,06,07,01,16,0.0,14.3,0
8716,관악,2023,06,07,01,17,0.0,14.4,0
8717,관악,2023,06,07,01,18,0.0,14.2,0
8718,관악,2023,06,07,01,19,0.0,14.3,0
8719,관악,2023,06,07,01,20,0.0,14.4,0
8720,관악,2023,06,07,01,21,0.0,14.3,0
8721,관악,2023,06,07,01,22,0.0,14.3,0
8722,관악,2023,06,07,01,23,0.0,14.3,0
8723,관악,2023,06,07,01,24,0.0,14.3,0
8724,관악,2023,06,07,01,25,0.0,14.3,0
8725,관악,2023,06,07,01,26,0.0,14.3,0
8726,관악,2023,06,07,01,27,0.0,14.2,0
8727,관악,2023,06,07,01,28,0.0,14.2,0
8728,관악,2023,06,07,01,29,0.0,14.2,0
8729,관악,2023,06,07,01,30,0.0,14.3,0
8730,관악,2023,06,07,01,31,0.0,14.3,0
8731,관악,2023,06,07,01,32,0.0,14.3,0
8732,관악,2023,06,07,01,33,0.0,14.3,0
8733,관악,2023,06,07,01,34,0.0,14.3,0
8734,관악,2023,06,07,01,35,0.0,14.3,0
8735,관악,2023,06,07,01,36,0.0,14.3,0
8736,관악,2023,06,07,01,37,0.0,14.3,0
8737,관악,2023,06,07,01,38,0.0,14.3,0
8738,관악,2023,06,07,01,39,0.0,14.3,0
8739,관악,2023,06,07,01,40,0.0,14.2,0
8740,관악,2023,06,07,01,41,0.0,14.2,0
8741,관악,2023,06,07,01,42,0.0,14.3,0
8742,관악,2023,06,07,01,43,0.0,14.3,0
8743,관악,2023,06,07,01,44,0.0,14.3,0
8744,관악,2023,06,07,01,45,0.0,14.4,0
8745,관악,2023,06,07,01,46,0.0,14.4,0
8746,관악,2023,06,07,01,47,0.0,14.4,0
8747,관악,2023,06,07,01,48,0.0,14.4,0
8748,관악,2023,06,07,01,49,0.0,14.4,0
8749,관악,2023,06,07,01,50,0.0,14.3,0
8750,관악,2023,06,07,01,51,0.0,14.2,0
8751,관악,2023,06,07,01,52,0.0,14.2,0
8752,관악,2023,06,07,01,53,0.0,14.2,0
8753,관악,2023,06,07,01,54,0.0,14.3,0
8754,관악,2023,06,07,01,55,0.0,14.3,0
8755,관악,2023,06,07,01,56,0.0,14.3,0
8756,관악,2023,06,07,01,57,0.0,14.2,0
8757,관악,2023,06,07,01,58,0.0,14.3,0
8758,관악,2023,06,07,01,59,0.0,14.3,0
8759,관악,2023,06,07,02,00,0.0,14.3,0
8760,관악,2023,06,07,02,01,0.0,14.3,0
8761,관악,2023,06,07,02,02,0.0,14.3,0
8762,관악,2023,06,07,02,03,0.0,14.3,0
8763,관악,2023,06,07,02,04,0.0,14.4,0
8764,관악,2023,06,07,02,05,0.0,14.3,0
8765,관악,2023,06,07,02,06,0.0,14.3,0
8766,관악,2023,06,07,02,07,0.0,14.3,0
8767,관악,2023,06,07,02,08,0.0,14.3,0
8768,관악,2023,06,07,02,09,0.0,14.3,0
8769,관악,2023,06,07,02,10,0.0,14.3,0
8770,관악,2023,06,07,02,11,0.0,14.3,0
8771,관악,2023,06,07,02,12,0.0,14.2,0
8772,관악,2023,06,07,02,13,0.0,14.3,0
8773,관악,2023,06,07,02,14,0.0,14.3,0
8774,관악,2023,06,07,02,15,0.0,14.3,0
8775,관악,2023,06,07,02,16,0.0,14.3,0
8776,관악,2023,06,07,02,17,0.0,14.3,0
8777,관악,2023,06,07,02,18,0.0,14.2,0
8778,관악,2023,06,07,02,19,0.0,14.3,0
8779,관악,2023,06,07,02,20,0.0,14.3,0
8780,관악,2023,06,07,02,21,0.0,14.3,0
8781,관악,2023,06,07,02,22,0.0,14.2,0
8782,관악,2023,06,07,02,23,0.0,14.3,0
8783,관악,2023,06,07,02,24,0.0,14.3,0
8784,관악,2023,06,07,02,25,0.0,14.2,0
8785,관악,2023,06,07,02,26,0.0,14.3,0
8786,관악,2023,06,07,02,27,0.0,14.2,0
8787,관악,2023,06,07,02,28,0.0,14.2,0
8788,관악,2023,06,07,02,29,0.0,14.3,0
8789,관악,2023,06,07,02,30,0.0,14.3,0
8790,관악,2023,06,07,02,31,0.0,14.3,0
8791,관악,2023,06,07,02,32,0.0,14.3,0
8792,관악,2023,06,07,02,33,0.0,14.3,0
8793,관악,2023,06,07,02,34,0.0,14.2,0
8794,관악,2023,06,07,02,35,0.0,14.3,0
8795,관악,2023,06,07,02,36,0.0,14.3,0
8796,관악,2023,06,07,02,37,0.0,14.2,0
8797,관악,2023,06,07,02,38,0.0,14.3,0
8798,관악,2023,06,07,02,39,0.0,14.3,0
8799,관악,2023,06,07,02,40,0.0,14.3,0
8800,관악,2023,06,07,02,41,0.0,14.3,0
8801,관악,2023,06,07,02,42,0.0,14.2,0
8802,관악,2023,06,07,02,43,0.0,14.2,0
8803,관악,2023,06,07,02,44,0.0,14.1,0
8804,관악,2023,06,07,02,45,0.0,14.2,0
8805,관악,2023,06,07,02,46,0.0,14.1,0
8806,관악,2023,06,07,02,47,0.0,14.2,0
8807,관악,2023,06,07,02,48,0.0,14.1,0
8808,관악,2023,06,07,02,49,0.0,14.2,0
8809,관악,2023,06,07,02,50,0.0,14.2,0
8810,관악,2023,06,07,02,51,0.0,14.2,0
8811,관악,2023,06,07,02,52,0.0,14.2,0
8812,관악,2023,06,07,02,53,0.0,14.2,0
8813,관악,2023,06,07,02,54,0.0,14.1,0
8814,관악,2023,06,07,02,55,0.0,14.0,0
8815,관악,2023,06,07,02,56,0.0,14.1,0
8816,관악,2023,06,07,02,57,0.0,14.1,0
8817,관악,2023,06,07,02,58,0.0,14.1,0
8818,관악,2023,06,07,02,59,0.0,14.1,0
8819,관악,2023,06,07,03,00,0.0,14.1,0
8820,관악,2023,06,07,03,01,0.0,14.0,0
8821,관악,2023,06,07,03,02,0.0,14.1,0
8822,관악,2023,06,07,03,03,0.0,14.1,0
8823,관악,2023,06,07,03,04,0.0,14.1,0
8824,관악,2023,06,07,03,05,0.0,14.0,0
8825,관악,2023,06,07,03,06,0.0,14.1,0
8826,관악,2023,06,07,03,07,0.0,14.1,0
8827,관악,2023,06,07,03,08,0.0,14.0,0
8828,관악,2023,06,07,03,09,0.0,14.1,0
8829,관악,2023,06,07,03,10,0.0,14.1,0
8830,관악,2023,06,07,03,11,0.0,14.1,0
8831,관악,2023,06,07,03,12,0.0,14.1,0
8832,관악,2023,06,07,03,13,0.0,14.2,0
8833,관악,2023,06,07,03,14,0.0,14.2,0
8834,관악,2023,06,07,03,15,0.0,14.1,0
8835,관악,2023,06,07,03,16,0.0,14.1,0
8836,관악,2023,06,07,03,17,0.0,14.1,0
8837,관악,2023,06,07,03,18,0.0,14.2,0
8838,관악,2023,06,07,03,19,0.0,14.1,0
8839,관악,2023,06,07,03,20,0.0,14.2,0
8840,관악,2023,06,07,03,21,0.0,14.2,0
8841,관악,2023,06,07,03,22,0.0,14.2,0
8842,관악,2023,06,07,03,23,0.0,14.2,0
8843,관악,2023,06,07,03,24,0.0,14.2,0
8844,관악,2023,06,07,03,25,0.0,14.2,0
8845,관악,2023,06,07,03,26,0.0,14.1,0
8846,관악,2023,06,07,03,27,0.0,14.1,0
8847,관악,2023,06,07,03,28,0.0,14.1,0
8848,관악,2023,06,07,03,29,0.0,14.1,0
8849,관악,2023,06,07,03,30,0.0,14.1,0
8850,관악,2023,06,07,03,31,0.0,14.2,0
8851,관악,2023,06,07,03,32,0.0,14.2,0
8852,관악,2023,06,07,03,33,0.0,14.2,0
8853,관악,2023,06,07,03,34,0.0,14.1,0
8854,관악,2023,06,07,03,35,0.0,14.1,0
8855,관악,2023,06,07,03,36,0.0,14.2,0
8856,관악,2023,06,07,03,37,0.0,14.2,0
8857,관악,2023,06,07,03,38,0.0,14.2,0
8858,관악,2023,06,07,03,39,0.0,14.2,0
8859,관악,2023,06,07,03,40,0.0,14.2,0
8860,관악,2023,06,07,03,41,0.0,14.2,0
8861,관악,2023,06,07,03,42,0.0,14.2,0
8862,관악,2023,06,07,03,43,0.0,14.1,0
8863,관악,2023,06,07,03,44,0.0,14.1,0
8864,관악,2023,06,07,03,45,0.0,14.2,0
8865,관악,2023,06,07,03,46,0.0,14.1,0
8866,관악,2023,06,07,03,47,0.0,14.2,0
8867,관악,2023,06,07,03,48,0.0,14.2,0
8868,관악,2023,06,07,03,49,0.0,14.2,0
8869,관악,2023,06,07,03,50,0.0,14.2,0
8870,관악,2023,06,07,03,51,0.0,14.2,0
8871,관악,2023,06,07,03,52,0.0,14.2,0
8872,관악,2023,06,07,03,53,0.0,14.2,0
8873,관악,2023,06,07,03,54,0.0,14.2,0
8874,관악,2023,06,07,03,55,0.0,14.2,0
8875,관악,2023,06,07,03,56,0.0,14.2,0
8876,관악,2023,06,07,03,57,0.0,14.2,0
8877,관악,2023,06,07,03,58,0.0,14.2,0
8878,관악,2023,06,07,03,59,0.0,14.3,0
8879,관악,2023,06,07,04,00,0.0,14.2,0
8880,관악,2023,06,07,04,01,0.0,14.2,0
8881,관악,2023,06,07,04,02,0.0,14.2,0
8882,관악,2023,06,07,04,03,0.0,14.2,0
8883,관악,2023,06,07,04,04,0.0,14.2,0
8884,관악,2023,06,07,04,05,0.0,14.2,0
8885,관악,2023,06,07,04,06,0.0,14.2,0
8886,관악,2023,06,07,04,07,0.0,14.2,0
8887,관악,2023,06,07,04,08,0.0,14.2,0
8888,관악,2023,06,07,04,09,0.0,14.2,0
8889,관악,2023,06,07,04,10,0.0,14.2,0
8890,관악,2023,06,07,04,11,0.0,14.2,0
8891,관악,2023,06,07,04,12,0.0,14.2,0
8892,관악,2023,06,07,04,13,0.0,14.2,0
8893,관악,2023,06,07,04,14,0.0,14.2,0
8894,관악,2023,06,07,04,15,0.0,14.2,0
8895,관악,2023,06,07,04,16,0.0,14.2,0
8896,관악,2023,06,07,04,17,0.0,14.2,0
8897,관악,2023,06,07,04,18,0.0,14.2,0
8898,관악,2023,06,07,04,19,0.0,14.2,0
8899,관악,2023,06,07,04,20,0.0,14.2,0
8900,관악,2023,06,07,04,21,0.0,14.2,0
8901,관악,2023,06,07,04,22,0.0,14.2,0
8902,관악,2023,06,07,04,23,0.0,14.2,0
8903,관악,2023,06,07,04,24,0.0,14.2,0
8904,관악,2023,06,07,04,25,0.0,14.2,0
8905,관악,2023,06,07,04,26,0.0,14.3,0
8906,관악,2023,06,07,04,27,0.0,14.3,0
8907,관악,2023,06,07,04,28,0.0,14.3,0
8908,관악,2023,06,07,04,29,0.0,14.3,0
8909,관악,2023,06,07,04,30,0.0,14.2,0
8910,관악,2023,06,07,04,31,0.0,14.3,0
8911,관악,2023,06,07,04,32,0.0,14.3,0
8912,관악,2023,06,07,04,33,0.0,14.3,0
8913,관악,2023,06,07,04,34,0.0,14.3,0
8914,관악,2023,06,07,04,35,0.0,14.3,0
8915,관악,2023,06,07,04,36,0.0,14.3,0
8916,관악,2023,06,07,04,37,0.0,14.3,0
8917,관악,2023,06,07,04,38,0.0,14.3,0
8918,관악,2023,06,07,04,39,0.0,14.3,0
8919,관악,2023,06,07,04,40,0.0,14.3,0
8920,관악,2023,06,07,04,41,0.0,14.3,0
8921,관악,2023,06,07,04,42,0.0,14.3,0
8922,관악,2023,06,07,04,43,0.0,14.3,0
8923,관악,2023,06,07,04,44,0.0,14.3,0
8924,관악,2023,06,07,04,45,0.0,14.3,0
8925,관악,2023,06,07,04,46,0.0,14.4,0
8926,관악,2023,06,07,04,47,0.0,14.3,0
8927,관악,2023,06,07,04,48,0.0,14.3,0
8928,관악,2023,06,07,04,49,0.0,14.4,0
8929,관악,2023,06,07,04,50,0.0,14.4,0
8930,관악,2023,06,07,04,51,0.0,14.4,0
8931,관악,2023,06,07,04,52,0.0,14.4,0
8932,관악,2023,06,07,04,53,0.0,14.4,0
8933,관악,2023,06,07,04,54,0.0,14.4,0
8934,관악,2023,06,07,04,55,0.0,14.4,0
8935,관악,2023,06,07,04,56,0.0,14.4,0
8936,관악,2023,06,07,04,57,0.0,14.4,0
8937,관악,2023,06,07,04,58,0.0,14.4,0
8938,관악,2023,06,07,04,59,0.0,14.4,0
8939,관악,2023,06,07,05,00,0.0,14.4,0
8940,관악,2023,06,07,05,01,0.0,14.4,0
8941,관악,2023,06,07,05,02,0.0,14.4,0
8942,관악,2023,06,07,05,03,0.0,14.4,0
8943,관악,2023,06,07,05,04,0.0,14.4,0
8944,관악,2023,06,07,05,05,0.0,14.4,0
8945,관악,2023,06,07,05,06,0.0,14.4,0
8946,관악,2023,06,07,05,07,0.0,14.4,0
8947,관악,2023,06,07,05,08,0.0,14.4,0
8948,관악,2023,06,07,05,09,0.0,14.5,0
8949,관악,2023,06,07,05,10,0.0,14.4,0
8950,관악,2023,06,07,05,11,0.0,14.4,0
8951,관악,2023,06,07,05,12,0.0,14.5,0
8952,관악,2023,06,07,05,13,0.0,14.4,0
8953,관악,2023,06,07,05,14,0.0,14.4,0
8954,관악,2023,06,07,05,15,0.0,14.4,0
8955,관악,2023,06,07,05,16,0.0,14.4,0
8956,관악,2023,06,07,05,17,0.0,14.4,0
8957,관악,2023,06,07,05,18,0.0,14.4,0
8958,관악,2023,06,07,05,19,0.0,14.4,0
8959,관악,2023,06,07,05,20,0.0,14.5,0
8960,관악,2023,06,07,05,21,0.0,14.5,0
8961,관악,2023,06,07,05,22,0.0,14.4,0
8962,관악,2023,06,07,05,23,0.0,14.5,0
8963,관악,2023,06,07,05,24,0.0,14.5,0
8964,관악,2023,06,07,05,25,0.0,14.5,0
8965,관악,2023,06,07,05,26,0.0,14.4,0
8966,관악,2023,06,07,05,27,0.0,14.5,0
8967,관악,2023,06,07,05,28,0.0,14.5,0
8968,관악,2023,06,07,05,29,0.0,14.5,0
8969,관악,2023,06,07,05,30,0.0,14.4,0
8970,관악,2023,06,07,05,31,0.0,14.5,0
8971,관악,2023,06,07,05,32,0.0,14.5,0
8972,관악,2023,06,07,05,33,0.0,14.5,0
8973,관악,2023,06,07,05,34,0.0,14.4,0
8974,관악,2023,06,07,05,35,0.0,14.4,0
8975,관악,2023,06,07,05,36,0.0,14.5,0
8976,관악,2023,06,07,05,37,0.0,14.5,0
8977,관악,2023,06,07,05,38,0.0,14.5,0
8978,관악,2023,06,07,05,39,0.0,14.5,0
8979,관악,2023,06,07,05,40,0.0,14.5,0
8980,관악,2023,06,07,05,41,0.0,14.5,0
8981,관악,2023,06,07,05,42,0.0,14.5,0
8982,관악,2023,06,07,05,43,0.0,14.5,0
8983,관악,2023,06,07,05,44,0.0,14.5,0
8984,관악,2023,06,07,05,45,0.0,14.5,0
8985,관악,2023,06,07,05,46,0.0,14.5,0
8986,관악,2023,06,07,05,47,0.0,14.5,0
8987,관악,2023,06,07,05,48,0.0,14.5,0
8988,관악,2023,06,07,05,49,0.0,14.5,0
8989,관악,2023,06,07,05,50,0.0,14.5,0
8990,관악,2023,06,07,05,51,0.0,14.5,0
8991,관악,2023,06,07,05,52,0.0,14.5,0
8992,관악,2023,06,07,05,53,0.0,14.5,0
8993,관악,2023,06,07,05,54,0.0,14.5,0
8994,관악,2023,06,07,05,55,0.0,14.5,0
8995,관악,2023,06,07,05,56,0.0,14.5,0
8996,관악,2023,06,07,05,57,0.0,14.5,0
8997,관악,2023,06,07,05,58,0.0,14.5,0
8998,관악,2023,06,07,05,59,0.0,14.5,0
8999,관악,2023,06,07,06,00,0.0,14.5,0
9000,관악,2023,06,07,06,01,0.0,14.5,0
9001,관악,2023,06,07,06,02,0.0,14.4,0
9002,관악,2023,06,07,06,03,0.0,14.5,0
9003,관악,2023,06,07,06,04,0.0,14.5,0
9004,관악,2023,06,07,06,05,0.0,14.5,0
9005,관악,2023,06,07,06,06,0.0,14.4,0
9006,관악,2023,06,07,06,07,0.0,14.5,0
9007,관악,2023,06,07,06,08,0.0,14.5,0
9008,관악,2023,06,07,06,09,0.0,14.5,0
9009,관악,2023,06,07,06,10,0.0,14.5,0
9010,관악,2023,06,07,06,11,0.0,14.5,0
9011,관악,2023,06,07,06,12,0.0,14.4,0
9012,관악,2023,06,07,06,13,0.0,14.5,0
9013,관악,2023,06,07,06,14,0.0,14.5,0
9014,관악,2023,06,07,06,15,0.0,14.5,0
9015,관악,2023,06,07,06,16,0.0,14.5,0
9016,관악,2023,06,07,06,17,0.0,14.5,0
9017,관악,2023,06,07,06,18,0.0,14.4,0
9018,관악,2023,06,07,06,19,0.0,14.5,0
9019,관악,2023,06,07,06,20,0.0,14.4,0
9020,관악,2023,06,07,06,21,0.0,14.4,0
9021,관악,2023,06,07,06,22,0.0,14.4,0
9022,관악,2023,06,07,06,23,0.0,14.4,0
9023,관악,2023,06,07,06,24,0.0,14.4,0
9024,관악,2023,06,07,06,25,0.0,14.4,0
9025,관악,2023,06,07,06,26,0.0,14.4,0
9026,관악,2023,06,07,06,27,0.0,14.4,0
9027,관악,2023,06,07,06,28,0.0,14.4,0
9028,관악,2023,06,07,06,29,0.0,14.4,0
9029,관악,2023,06,07,06,30,0.0,14.4,0
9030,관악,2023,06,07,06,31,0.0,14.5,0
9031,관악,2023,06,07,06,32,0.0,14.5,0
9032,관악,2023,06,07,06,33,0.0,14.5,0
9033,관악,2023,06,07,06,34,0.0,14.5,0
9034,관악,2023,06,07,06,35,0.0,14.5,0
9035,관악,2023,06,07,06,36,0.0,14.5,0
9036,관악,2023,06,07,06,37,0.0,14.5,0
9037,관악,2023,06,07,06,38,0.0,14.5,0
9038,관악,2023,06,07,06,39,0.0,14.5,0
