사용월,호선명,역ID,지하철역,04:00:00~04:59:59,04:00:00~04:59:59,05:00:00~05:59:59,05:00:00~05:59:59,06:00:00~06:59:59,06:00:00~06:59:59,07:00:00~07:59:59,07:00:00~07:59:59,08:00:00~08:59:59,08:00:00~08:59:59,09:00:00~09:59:59,09:00:00~09:59:59,10:00:00~10:59:59,10:00:00~10:59:59,11:00:00~11:59:59,11:00:00~11:59:59,12:00:00~12:59:59,12:00:00~12:59:59,13:00:00~13:59:59,13:00:00~13:59:59,14:00:00~14:59:59,14:00:00~14:59:59,15:00:00~15:59:59,15:00:00~15:59:59,16:00:00~16:59:59,16:00:00~16:59:59,17:00:00~17:59:59,17:00:00~17:59:59,18:00:00~18:59:59,18:00:00~18:59:59,19:00:00~19:59:59,19:00:00~19:59:59,20:00:00~20:59:59,20:00:00~20:59:59,21:00:00~21:59:59,21:00:00~21:59:59,22:00:00~22:59:59,22:00:00~22:59:59,23:00:00~23:59:59,23:00:00~23:59:59,00:00:00~00:59:59,00:00:00~00:59:59,01:00:00~01:59:59,01:00:00~01:59:59,02:00:00~02:59:59,02:00:00~02:59:59
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
22-Jul,3호선,329,고속터미널,103,2,4940,3975,7221,33821,24305,47749,41588,73523,49901,93761,52806,94601,66967,103563,78927,101072,88035,102912,97955,101839,112529,106575,125861,103633,143679,110854,139524,119767,115555,75631,127061,46787,83062,35748,52788,27622,18574,13986,1066,1009,0,3,0,0
22-Jul,3호선,330,교대(법원.검찰청),63,0,1266,742,3913,6545,9206,21229,12512,47834,10302,34698,11112,15623,13805,11174,16433,10498,19412,11233,22193,10050,23550,9394,26594,10250,42995,14138,64747,19241,27311,9843,22906,5235,24890,4267,24413,4465,7160,2768,5,49,0,0,0,0
22-Jul,3호선,331,남부터미널(예술의전당),65,2,2953,1520,9196,26415,28110,61066,41751,152706,34804,79107,32434,47077,38074,36528,38669,38704,41194,44679,40740,42647,44345,41795,58957,46557,100135,53761,133036,66225,59813,40816,41685,24359,39375,19076,40395,14356,8292,9812,4,153,0,0,0,0
22-Jul,3호선,332,양재(서초구청),79,3,5841,2626,14300,44197,33101,109206,43803,230245,32306,115356,29551,54388,33471,44644,35925,41269,41866,45976,44424,38481,52866,39465,66792,42745,122498,58868,190670,74757,81179,47949,58145,29955,56191,27456,39214,23285,11682,13091,17,1457,1,0,0,0
22-Jul,3호선,333,매봉,8,0,1613,581,7114,9921,16412,23376,20617,72903,14107,33571,11953,15446,12186,13475,12791,12647,13691,12968,16181,11476,18464,11971,21515,13087,38758,18166,62732,24960,20599,15875,15068,9774,16645,8279,10761,8438,3142,4790,8,561,0,0,0,0
22-Jul,3호선,334,도곡,22,2,1015,327,3491,5084,8830,12891,10931,19554,6798,14896,5817,7062,6237,6692,6813,6339,7455,6863,7167,6181,9148,6024,11545,6342,16423,8036,16760,10523,8092,8230,5892,4705,5019,4639,4237,4559,971,2803,17,1709,0,0,0,0
22-Jul,3호선,335,대치,17,0,2715,874,11444,8556,22880,21791,24113,31020,15027,20787,12688,14786,13157,13956,16182,17413,16903,21432,15634,18119,18197,18266,20609,22152,32827,27589,29938,29197,17961,20343,13607,12227,17555,11521,33240,11165,3026,6533,1,43,0,1,0,0
22-Jul,3호선,336,학여울,7,0,529,193,1805,1885,3882,3433,4448,8741,2954,6885,2595,5266,3198,3569,4016,3700,4038,4241,4131,3823,4687,3611,5705,3616,6919,3847,7527,4534,3924,3123,2711,2084,1694,1990,1008,1745,350,1198,0,10,0,0,0,0
22-Jul,3호선,337,대청,52,1,3788,1163,11085,6263,26286,15932,33322,27084,18808,12070,15047,8798,13676,7934,13085,9853,13764,10660,13018,10681,14600,13589,19227,14556,22734,18018,26261,27469,11223,21455,7752,14428,6489,13769,4789,14488,1455,8626,0,232,0,0,0,0
22-Jul,3호선,338,일원,7,0,2373,1600,8671,11030,21522,31047,22913,25491,16344,18072,16961,15807,17458,11577,17816,13951,15578,15528,15687,13828,20460,12923,25438,11790,35017,14576,17688,19538,9858,15661,6140,10212,4094,10450,3491,10899,1163,5389,2,152,0,0,0,0
22-Jul,3호선,339,수서,221,19,4992,2627,12105,17075,33075,34587,43893,52781,29901,32112,30015,22663,24651,19026,30310,23779,27976,22473,20824,22784,31956,26547,35588,29838,42784,37014,50047,50765,23555,36065,22598,24442,15760,21608,15619,21679,5136,8595,10,1028,0,0,0,0
22-Jul,3호선,340,가락시장,46,7,2805,539,7042,6228,19707,12043,22043,29624,15567,14976,13338,10833,13059,10545,13100,10990,12535,11542,13086,11844,13364,12823,15640,14487,20443,17432,28301,23115,11931,16304,9286,11154,8025,9505,5122,8842,1681,4921,51,1495,2,49,0,0
22-Jul,3호선,341,경찰병원,20,0,2627,305,7178,3391,22329,9005,25238,28079,14233,13625,11040,8395,9878,6724,9165,7580,9127,9262,9163,7930,10141,8467,9811,9496,16040,14727,19413,21303,6719,15871,5882,9881,4882,8190,3211,8494,833,4328,3,1348,0,0,0,0
22-Jul,3호선,342,오금,13,0,4081,7,8025,2347,25546,5887,28526,13511,14451,5733,8561,5369,7459,4549,8043,5445,7738,5960,6543,5657,6388,7547,7768,8921,10826,12711,12221,20320,4719,14871,3429,9500,3174,9110,2231,9882,447,5344,6,1640,0,0,0,0
22-Jul,4호선,409,당고개,52,0,8311,71,15587,5066,38471,6091,34198,12597,20945,11346,15337,10741,13865,9712,14165,9990,13850,10150,12961,10320,12378,12677,13127,15295,14200,17728,13221,25194,7957,24602,5684,15769,4415,14487,2686,13661,882,10580,12,1316,0,3,0,0
22-Jul,4호선,410,상계,45,4,14450,298,37464,7904,85912,17633,68769,20704,40979,17227,30469,15414,27455,16246,28706,19868,26954,20222,22562,21181,22647,25290,24987,32112,25622,41053,23509,61739,15621,57415,11725,35562,10611,31617,11449,29947,2783,21260,5,1001,0,2,0,0
22-Jul,4호선,411,노원,289,2,12153,615,24451,7677,49912,13902,51271,30241,31087,31253,25223,24219,24665,24232,28590,28066,27707,31895,26830,29978,28162,32858,31141,39515,32704,52181,33855,79690,25372,62137,26902,36970,24863,31575,22840,27420,8652,20208,94,3321,0,1,0,0
22-Jul,4호선,412,창동,2024,43,16859,3144,40132,13858,86356,19684,77175,39577,49418,31455,39656,28930,36928,29294,40191,34791,37151,40950,33758,42746,37368,44962,43009,51463,45895,63049,45485,90542,27023,76970,21657,46017,22163,40083,14932,37647,6340,24427,350,4793,0,0,0,0
22-Jul,4호선,413,쌍문,276,13,24248,1163,52983,9224,122503,14911,116124,27602,70482,21743,49515,20660,43965,21676,43100,25067,39699,27803,34631,29520,33310,38838,35241,48872,35894,65339,33508,100973,20966,93526,16110,57288,13155,51657,10262,49268,3925,32986,18,917,0,0,0,0
22-Jul,4호선,414,수유(강북구청),75,5,22175,2989,49047,11729,113361,21215,111857,55207,72209,40803,53545,31327,48709,33057,51271,35765,48661,39767,45661,42479,45894,49833,50491,63109,55168,80205,61059,120545,35512,106539,28330,65931,27156,58866,20132,53581,9533,36524,18,463,0,0,0,0
22-Jul,4호선,415,미아(서울사이버대학),71,5,11168,1539,21718,5833,47220,14560,48513,29968,32415,19379,24172,16102,21449,15116,24143,15629,21980,17308,20497,17590,20250,22966,23242,25163,24222,32009,26799,45420,15524,37584,10971,23249,8767,21581,6589,18863,2335,12956,2,72,0,1,0,0
22-Jul,4호선,416,미아사거리,61,2,15890,2217,39000,8176,93953,17900,90513,32427,57708,32908,42886,29601,39889,30011,41509,33273,41091,33871,39427,37128,41367,45712,44787,53891,43484,68888,43253,98032,30934,77822,31033,46615,18504,43445,13985,37968,5932,23171,19,129,0,0,0,0
22-Jul,4호선,417,길음,11,1,10681,2309,32979,7695,86811,13058,79857,25340,46774,21290,32504,17474,28299,18002,30393,22341,28515,25856,24722,25112,26036,28345,30230,35794,33176,49826,29498,74471,16990,61625,13453,36397,10870,35367,9759,34100,2913,21624,3,123,0,0,0,0
22-Jul,4호선,418,성신여대입구(돈암),21,1,5745,1780,18706,7238,46273,16494,48940,29908,33681,26457,26585,22367,26683,21993,31135,26298,31123,29406,29704,28290,32291,30970,36812,36615,41157,46906,43935,65458,28366,50870,25636,31728,27512,28750,24224,27371,9464,18491,26,95,0,0,0,0
22-Jul,4호선,419,한성대입구(삼선교),80,6,6742,1109,13280,6671,30290,16100,35108,24980,24906,22555,19585,16340,19028,15408,21605,16197,21286,17581,19959,16631,21202,18761,27562,21301,27505,27177,27342,36199,15724,30072,13165,19002,12798,17739,9227,17186,3995,12537,20,7355,1,0,0,0
22-Jul,4호선,420,혜화,22,3,3708,2665,7839,23852,17651,49147,19753,110349,23545,79880,30704,60941,38747,57680,40002,71118,44038,88453,51363,80255,68400,61356,86969,60075,105850,67745,116469,74821,65468,52342,66844,20035,94155,18812,87574,16133,25503,10792,25,868,0,0,0,0
22-Jul,4호선,421,동대문,152,5,4393,2612,3071,15349,5221,37085,7201,71684,12536,65230,18235,59011,25444,52833,32213,42774,36026,40720,43712,38831,51487,32716,63151,24579,86781,18708,61965,14673,30617,14843,21268,10260,23411,7035,13495,4897,4960,4947,57,282,0,4,0,0
22-Jul,4호선,422,동대문역사문화공원(DDP),226,0,5626,1388,3960,13342,6685,26370,8391,63356,9011,35222,10701,26673,14707,24528,18897,24081,21433,24285,25709,23274,31190,20438,37261,18015,55224,18841,72257,21019,38410,21873,28485,12151,28023,9564,21972,7103,9463,5661,659,1228,1,5,0,0
22-Jul,4호선,423,충무로,74,2,3100,3444,4491,23260,8837,54433,14783,154953,14451,91746,15283,45896,20428,37315,24016,36299,28818,34670,33620,29829,39675,28096,48165,28418,82713,34295,135551,40102,60161,23190,43956,12645,42796,11905,34209,10572,15251,7985,30,779,0,1,0,0
22-Jul,4호선,424,명동,8,1,1111,950,3059,19540,5201,45903,8540,94170,12131,61726,15199,40491,22593,40738,27147,39789,30436,38947,33936,35096,40545,34680,50799,32279,69096,33350,105656,33152,49569,21557,42331,13667,37742,11101,25763,9097,7000,5294,13,502,0,0,0,0
22-Jul,4호선,425,회현(남대문시장),15,1,1544,730,3079,21989,4586,54210,7858,122299,9465,93362,15356,71239,26625,66032,36480,53457,44877,47251,52728,42889,61760,35115,78660,26469,99178,20542,117269,17978,45240,9991,41386,5624,20728,5567,12399,4299,4020,2479,7,429,0,2,0,0
22-Jul,4호선,426,서울역,207,1,4743,832,6019,14695,12171,37820,14400,76655,12189,47800,10701,26146,12722,24530,14739,29227,14264,29288,14333,26341,15721,28672,20289,30616,44365,36119,59220,37677,20493,27514,13399,20045,13074,18510,10049,16587,4059,8389,8,2046,0,0,0,0
22-Jul,4호선,427,숙대입구(갈월),7,2,2764,688,7985,6876,17209,21303,23658,43538,18296,25390,15407,17340,16000,16769,19451,17615,18950,17848,19198,17414,21715,17986,27624,21034,35088,27837,47056,36793,21932,24023,19049,14808,18860,14034,17527,12928,7546,7515,12,27,1,0,0,0
22-Jul,4호선,428,삼각지,5,2,740,452,2386,6523,7078,10973,9474,17351,6295,10919,4565,8446,5065,8954,6289,9377,7184,9452,7091,7959,7778,8206,10444,9752,14215,13480,18938,19634,9417,11862,8476,6637,9949,5512,9482,5268,4777,4143,61,260,0,1,0,0
22-Jul,4호선,429,신용산,8,0,1521,1046,4249,11955,11450,36019,15647,87836,13119,62952,12400,31366,15766,26110,17810,27497,21693,28166,22054,25673,28603,25427,36346,27904,62516,33386,93175,40344,42736,23373,33514,13213,33493,10582,24829,8165,9669,4363,11,30,0,1,0,0
22-Jul,4호선,430,이촌(국립중앙박물관),23,1,1295,912,5080,7306,12266,13273,15600,27299,11505,28458,9270,23745,12651,18920,19123,20028,17412,22212,18590,19645,22498,18126,29218,16639,32164,16624,30047,20516,11590,14183,9815,9092,8491,8206,5109,7602,1721,4455,4,27,0,0,0,0
22-Jul,4호선,431,동작(현충원),10,0,349,239,634,2210,1687,3000,2367,5039,2187,3424,1678,2460,1937,1793,1616,1776,1595,1968,1695,2012,2236,1995,2753,1991,4291,2629,4492,3548,2311,2820,2574,2647,2573,1207,1796,872,641,971,5,241,0,0,0,0
22-Jul,4호선,432,총신대입구(이수),99,0,6516,898,16819,9166,46729,18099,56086,43030,34969,31445,28010,25078,28150,25571,29789,27256,29284,28742,26999,29283,28498,33397,29688,40103,35366,52209,41139,76214,24797,48144,24539,28127,20677,25919,18903,22368,7538,13465,60,568,0,0,0,0
22-Jul,4호선,433,사당,161,65,10326,1534,25800,17935,67971,22836,86094,32341,66500,25960,42152,22771,34644,29625,37311,29195,37075,27259,35847,27090,35041,31133,37266,41359,43336,60543,48290,90646,32311,56674,30570,33580,34315,31509,30982,30140,12193,21454,476,4223,6,14,0,0
22-Jul,4호선,434,남태령,45,0,472,95,1142,1354,2103,3756,3313,5734,2727,2679,2120,1314,2089,1169,2316,1259,2127,1224,1959,1283,1924,1348,2769,1501,4604,1773,3973,1979,1744,1844,1149,1561,689,1269,368,887,141,525,1,49,0,0,0,0
22-Jul,경부선,1001,서울역,2,0,71,459,99,3219,10367,5348,19256,5779,14358,5072,14890,3869,18657,2364,16245,3755,16417,3620,11072,3319,19601,3661,17084,3911,16272,6399,19847,8847,16716,4432,11257,3170,17269,2793,12354,2437,5928,585,141,26,2,0,0,0
22-Jul,경부선,1002,남영,118,2,2816,1236,4830,6435,12104,19475,18232,51108,11750,25630,9893,12657,10061,10637,11444,11268,11138,11223,11758,9934,14850,10889,16866,12902,25613,16572,43200,23527,16153,14880,12851,9938,13084,9296,11230,8270,4888,5786,82,590,0,1,0,0
22-Jul,경부선,1003,용산,499,15,4242,4913,5707,35592,20802,75670,33959,158504,37336,117362,33423,85387,51632,75576,49631,77489,61186,81947,59266,76375,91658,76636,100838,74171,129944,77419,162511,86398,97168,59457,98211,36965,95033,27266,65124,14115,24560,6970,624,1733,2,2,0,0
22-Jul,경부선,1004,노량진,502,6,5179,1730,7227,5100,16366,9603,22616,15269,12473,10865,9722,7564,9643,8232,11087,9327,12103,9933,11123,9115,11423,10840,13923,13498,16538,20141,18341,32039,12562,18760,12021,11419,13002,11044,12400,9572,4258,6257,133,810,0,1,0,0
22-Jul,경부선,1005,대방,493,9,5691,2262,10261,9192,26163,32541,33658,47461,18496,21285,14188,11540,13556,10594,14752,12361,13864,13300,14166,12067,15459,12954,16859,15592,27397,22022,38728,32878,14460,21980,10903,14846,9646,15716,7315,13874,2064,9212,63,1415,1,0,0,0
22-Jul,경부선,1006,영등포,4726,68,17228,7015,18063,22608,40025,60198,56000,126715,39401,91833,37004,73129,42266,85427,50303,84981,56018,95500,63916,79034,79139,79234,99312,78247,117793,93874,156909,117575,93586,73546,99622,39500,84949,31448,64825,24806,24644,15407,690,3115,26,10,2,1
22-Jul,경부선,1007,신도림,605,7,2881,792,4076,3428,9676,7052,11463,15663,6357,6973,4842,4905,4220,4472,4452,4608,4591,4937,4433,4594,4634,5313,5724,6176,9006,9315,14465,13846,6023,8311,4909,4732,5305,4440,4143,3834,1479,2613,79,884,0,0,0,0
22-Jul,경부선,1032,신길,792,4,10572,1809,11010,6003,23806,18894,31174,28303,17008,10682,10903,6322,9806,6239,11502,7539,10284,7701,9400,7544,9834,8657,13392,11056,18681,15510,28359,21627,11393,15392,7780,10421,6864,12033,4916,10347,1916,6462,114,1300,0,0,0,0
22-Jul,경부선,1701,구로,12626,39,24378,4970,19557,13727,38076,32686,37659,74952,25820,41473,19632,26710,20026,22257,21794,20834,21661,22111,22308,21368,25956,23839,31958,27162,50413,37899,64394,43854,26231,30780,20360,19932,18102,19485,12754,17123,4540,14631,33,13045,4,9,0,1
22-Jul,경부선,1702,가산디지털단지,2170,8,7878,3441,7699,13899,14922,57248,15485,160846,11043,73453,10097,22137,10598,15532,12673,14882,13184,16162,13486,14587,15830,14382,25142,17477,69747,25001,112613,28821,45895,20515,26327,13331,22185,12593,15271,11305,5989,6376,285,1213,2,2,0,0
22-Jul,경부선,1703,금천구청,693,6,12669,1426,18800,5999,46146,16358,41433,29153,23957,12181,17013,9775,15244,9795,15190,11659,13957,13452,12367,11859,12958,16634,14554,18976,17249,26750,25837,43769,11304,33042,8367,17434,7003,17937,4747,14730,1425,9470,45,631,2,12,0,0
22-Jul,경부선,1704,석수,552,3,8672,2538,16905,6664,37301,12658,36192,16710,19576,10642,13713,8032,11739,6254,11847,6980,11056,7932,10320,7906,11871,10420,13187,12336,17183,20245,17450,31590,9879,24872,6432,14317,5011,15838,3746,12808,1171,7844,48,439,0,0,0,0
22-Jul,경부선,1705,관악,214,1,7791,1995,13179,4517,32488,6999,29138,12107,14431,10606,10304,9812,9248,7366,10157,8065,9638,7096,9254,7641,10002,8782,11697,10578,12820,16639,11989,28046,7394,20825,5395,12296,5069,11894,2720,10678,954,6777,34,471,0,2,0,0
22-Jul,경부선,1706,안양,436,3,15995,3573,33846,11610,85402,21075,75202,33377,40111,25372,29222,23240,27983,25946,32256,26889,29673,30067,28376,28132,33046,33165,36626,39179,40196,54341,35510,85593,22855,65357,21081,37517,20749,31574,17096,26231,6858,19768,287,1488,0,5,0,0
22-Jul,경부선,1707,명학,171,1,7089,2271,10802,7381,26834,24638,23249,53011,11112,14436,8426,7129,7967,5285,9305,6226,8617,7225,8220,6286,8596,6730,12354,8449,23388,11502,38906,20286,11313,18125,10247,10066,6579,8766,4436,8616,1442,6345,64,942,0,4,0,0
22-Jul,경부선,1708,금정,501,0,24562,6836,38088,20914,88518,43369,85884,89099,49743,34098,34554,22267,31669,23504,33772,24554,32198,26572,28929,26750,31066,33305,38704,41661,60243,59881,76558,89703,33789,72927,27374,43211,23663,44940,18273,37918,7419,27722,245,5767,1,9,0,0
22-Jul,경부선,1709,군포,35,1,5404,2282,9522,8627,19012,30777,17749,43424,9870,8070,7645,4554,7115,4780,7756,5167,6941,5550,6340,5426,6692,6233,9286,7721,21925,9604,35071,16261,11954,11829,9390,7774,5518,6864,3321,6368,1092,3837,35,630,0,2,0,0
22-Jul,경부선,1710,의왕,105,1,6969,2449,13097,9791,28400,27301,27667,27561,13287,8956,10266,6607,9908,6669,10228,7439,9782,8341,9399,7861,10272,9263,14336,12095,24803,16095,24481,26797,10926,19719,8222,14101,6459,12021,4369,10533,1574,7353,48,993,0,2,0,0
22-Jul,경부선,1711,성균관대,236,3,8891,2168,28696,7162,68471,9303,52547,19916,25399,14263,19295,10855,17386,11469,18231,12589,16355,14959,15137,14509,15960,17473,19909,22557,23655,35516,23089,57738,13468,49266,11507,30438,10489,27454,8583,23142,3977,16325,183,2235,0,3,0,0
22-Jul,경부선,1712,화서,537,41,8253,2418,22970,5434,43067,5967,32498,10563,14238,5973,10973,5805,9931,5968,9437,6308,8893,7379,7936,7687,8433,8598,11575,11464,11507,19217,10669,34809,6074,29489,4776,17137,4154,13644,3129,12839,1089,8103,53,1498,0,4,0,0
22-Jul,경부선,1713,수원,1878,73,19960,7062,37188,32102,70644,50759,62903,71484,42533,61459,39685,63351,45972,65049,47740,74348,51049,71592,54038,69012,63936,67769,83424,78793,87282,90016,95998,121781,77082,92780,82966,54585,65952,42680,56948,35871,21398,23287,611,6695,26,3,0,0
22-Jul,경부선,1714,독산,815,3,7809,2385,17722,13150,46348,46573,42701,108575,22376,51414,16766,16120,16058,12026,18363,13158,17113,14301,16133,11856,18407,15977,26139,18037,62484,26193,78347,42229,35347,35375,19599,20021,13365,21098,8162,18628,2414,10733,99,748,2,2,0,0
22-Jul,경부선,1715,세류,494,2,3847,834,7651,2599,14987,4481,9525,4244,5258,3991,4151,2698,3922,2904,3884,3267,3655,3046,3683,3349,3983,3666,4983,4572,6739,6506,5799,11273,3586,9027,2590,5997,2314,5636,1460,4633,518,2782,8,825,0,0,0,0
22-Jul,경부선,1716,병점,3459,16,8315,3450,27073,11107,51774,22320,38516,26076,25072,14479,21799,11010,21765,13699,21494,13934,18607,14599,17853,16491,20633,19539,24921,24848,30124,34206,32958,47127,17831,41344,13639,31068,12492,24726,8632,23739,2788,17273,35,6908,1,0,0,0
22-Jul,경부선,1717,세마,287,2,2215,864,5664,1978,9870,4283,8609,9370,5579,2638,4556,1906,3760,2402,4323,2465,4301,2867,3599,3025,3826,2820,5286,5228,6181,7133,8123,7853,3091,7661,2463,5059,1946,4966,1093,4418,519,2403,52,197,0,0,0,0
22-Jul,경부선,1718,오산대,321,0,3195,1432,7094,2665,12030,4473,9501,8660,5485,2949,4882,3494,4266,3472,4394,3236,4851,4003,4290,4023,5090,3210,6646,5388,7615,7182,8906,11873,4165,9227,3285,5856,2967,5956,1841,4342,1004,2827,71,255,0,0,0,0
22-Jul,경부선,1719,오산,713,3,7503,2396,15530,10006,24103,28027,21945,21391,16369,12269,16421,10576,15992,10083,16215,11806,14533,12181,14219,13041,15230,15696,20938,18872,25166,23198,28408,29891,15451,22856,12714,19156,9053,15356,5128,11406,2348,7583,118,682,0,1,0,0
22-Jul,경부선,1720,진위,25,0,988,305,1586,2725,2820,8584,2578,8616,1935,2759,1557,1837,1621,1089,1879,1019,1786,1105,2087,1146,3137,1297,3181,1627,7720,2005,9527,2415,3043,2328,2300,1504,1248,1560,615,1323,242,852,10,45,0,0,0,0
22-Jul,경부선,1721,송탄,99,1,5630,1004,8542,3656,12758,6840,11180,8253,9021,4157,7628,4029,7668,4217,7424,5291,7186,5045,6363,5974,7581,6476,8484,8230,9830,11033,10674,12740,6076,13207,4841,9596,4348,8849,2304,8846,1046,7056,43,566,0,0,0,0
22-Jul,경부선,1722,서정리,143,3,4054,4456,10932,8683,14971,13950,14040,16636,11590,7307,10702,6353,10823,7086,12184,9340,10774,9150,10992,8399,11958,9687,15136,13911,24907,16610,19551,15635,12022,16698,9929,12600,7591,10497,3692,10280,1492,8603,62,743,0,0,0,0
22-Jul,경부선,1723,평택지제,47,1,2225,7709,4231,11211,9805,12386,7550,7944,5013,4642,4386,3142,4154,3644,5610,3539,4053,3699,5032,3860,6900,4358,7639,5091,13003,6416,11260,8521,9560,7242,5409,5937,5361,5064,4341,4741,1433,2959,20,393,0,0,0,0
22-Jul,경부선,1724,평택,350,9,7959,3036,14869,9004,27282,15816,24054,23819,21315,20044,20730,16105,19406,20575,20325,20751,20511,20130,20461,22258,22284,23032,26323,26845,30559,33055,28691,35641,20821,26760,21871,20912,15571,17258,12355,14603,6749,8001,134,2828,0,0,0,0
22-Jul,경부선,1725,성환,109,0,2270,631,3971,2367,6617,10827,6674,9571,5995,4090,5559,3701,5009,3838,5293,5219,6261,4457,5800,4365,6714,5070,6959,5657,12160,7250,9414,7804,4304,6178,4282,5350,2103,4944,1185,3943,479,3505,50,1022,0,0,0,0
22-Jul,경부선,1726,직산,119,4,763,326,1414,1108,1701,3117,1888,3532,1355,1013,1140,810,1221,853,1216,953,1142,963,934,803,1336,946,1270,1202,3176,1506,3617,1654,1388,1684,925,1179,739,1192,318,906,142,841,17,181,0,0,0,0
22-Jul,경부선,1727,두정,1368,1,5647,1050,9963,3418,15139,7180,12320,9869,9647,9517,8103,7187,8429,7368,8738,8703,8178,9449,8178,7689,8906,8158,11139,10053,12320,12821,14080,19897,7966,14276,7044,11499,7337,8148,4039,8624,2143,7193,23,2004,0,0,0,0
22-Jul,경부선,1728,천안,1794,3,3333,870,5928,3030,10638,6357,9215,11085,11192,11856,9558,10054,10888,11633,10708,11560,11421,11618,12209,11200,12882,12001,13865,11997,13296,15172,12802,17346,9406,11462,7946,9350,5859,6280,3574,5348,2078,3459,16,2209,0,0,0,0
22-Jul,경부선,1729,당정,33,0,3859,1049,10896,3375,26308,9391,22851,15318,11257,6114,8237,4026,7710,4519,8491,4712,7441,5196,6386,5723,7506,6289,8074,8253,11254,11810,14423,20148,5731,17492,4313,11889,3627,9783,2927,9826,1036,6803,78,979,0,6,0,0
22-Jul,경부선,1749,서동탄,3,0,1196,8,4563,868,10238,1699,3632,1539,2504,857,1624,763,1731,1315,1450,1132,1536,1057,1405,1350,1813,1790,1807,1924,1906,2768,2536,4444,1017,6044,858,2441,646,1857,463,2608,112,1594,5,1274,0,0,0,0
22-Jul,경부선,1750,광명,0,0,21,1253,3120,2884,12002,6841,10141,7034,6094,6358,3845,3866,6634,2465,4964,7702,4212,95,3777,7749,8296,3784,3023,4658,8783,6293,10360,11639,7863,6523,5849,3599,3597,5629,2449,2421,1033,228,0,2,0,7,0,0
22-Jul,경인선,1801,개봉,1570,5,18346,5519,37761,12044,89456,15216,86124,23170,49978,18862,34989,16394,31049,18930,31972,23346,29286,23240,25501,26099,25038,32071,29028,41058,30519,55434,29822,83592,17931,61487,13895,38210,11501,37553,8349,31160,3324,18311,50,1161,0,1,0,0
22-Jul,경인선,1802,오류동,691,5,12938,2142,19954,5253,51149,6312,50237,12594,27336,11100,18872,9929,17436,9768,19653,12108,16719,13401,14347,14010,14595,16106,16408,20167,15994,27327,14832,42048,8898,36280,6955,21949,6240,20113,4111,17980,1532,11277,24,713,0,0,0,0
22-Jul,경인선,1803,역곡,1232,16,29948,3897,46004,11284,117554,14136,115767,29708,62151,26431,40809,21099,35966,22688,37164,26922,35931,27096,29754,31037,29435,34689,32619,51812,35575,68186,34671,114079,22187,92130,18088,51978,15122,48476,12573,42214,5156,31151,112,1281,0,0,0,10
22-Jul,경인선,1804,부천,2995,14,37785,5773,45067,13785,106445,18686,103857,41307,61502,40353,44946,37701,45682,40807,47546,46756,46752,49869,44443,51010,47595,51369,54371,63554,56724,84530,58281,121558,38807,97946,32715,56652,30799,51377,25956,42412,12074,29448,263,2982,0,0,0,4
