,호선,역명,고유역번호(외부역코드),요일,승하차구분,06시이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시이후,총 이용인원,위도,경도,location
4472,6호선,화랑대(서울여대입구),2647,0.0,하차,1677.0,5145.0,14292.0,32231.0,19486.0,13904.0,16412.0,14840.0,16821.0,15934.0,20933.0,25243.0,40758.0,73114.0,69313.0,35575.0,29512.0,25208.0,16461.0,5034.0,491893.0,37.617319,127.074741,"(37.617319, 127.074741)"
4473,6호선,화랑대(서울여대입구),2647,1.0,승차,12532.0,48978.0,143560.0,127020.0,53408.0,31067.0,26057.0,25554.0,29091.0,23095.0,26663.0,33544.0,35497.0,32406.0,14361.0,9826.0,8228.0,6077.0,2332.0,334.0,689630.0,37.617319,127.074741,"(37.617319, 127.074741)"
4474,6호선,화랑대(서울여대입구),2647,1.0,승하차 차이,10858.0,43641.0,127738.0,90043.0,28147.0,15882.0,8932.0,10343.0,12425.0,6904.0,4216.0,6987.0,-8238.0,-44631.0,-57271.0,-28184.0,-24595.0,-23058.0,-17588.0,-6163.0,156388.0,37.617319,127.074741,"(37.617319, 127.074741)"
4475,6호선,화랑대(서울여대입구),2647,1.0,하차,1674.0,5337.0,15822.0,36977.0,25261.0,15185.0,17125.0,15211.0,16666.0,16191.0,22447.0,26557.0,43735.0,77037.0,71632.0,38010.0,32823.0,29135.0,19920.0,6497.0,533242.0,37.617319,127.074741,"(37.617319, 127.074741)"
4476,6호선,화랑대(서울여대입구),2647,2.0,승차,12538.0,47442.0,140693.0,125591.0,54103.0,31686.0,26708.0,26834.0,29430.0,23906.0,25732.0,33400.0,37169.0,31183.0,15534.0,9377.0,8446.0,6438.0,2349.0,343.0,688902.0,37.617319,127.074741,"(37.617319, 127.074741)"
4477,6호선,화랑대(서울여대입구),2647,2.0,승하차 차이,10885.0,41829.0,125054.0,89829.0,32861.0,15955.0,9918.0,11801.0,11933.0,6918.0,3085.0,6383.0,-6309.0,-45597.0,-54362.0,-28171.0,-24329.0,-23276.0,-18340.0,-6581.0,159486.0,37.617319,127.074741,"(37.617319, 127.074741)"
4478,6호선,화랑대(서울여대입구),2647,2.0,하차,1653.0,5613.0,15639.0,35762.0,21242.0,15731.0,16790.0,15033.0,17497.0,16988.0,22647.0,27017.0,43478.0,76780.0,69896.0,37548.0,32775.0,29714.0,20689.0,6924.0,529416.0,37.617319,127.074741,"(37.617319, 127.074741)"
4479,6호선,화랑대(서울여대입구),2647,3.0,승차,12743.0,47735.0,141747.0,126177.0,56356.0,32592.0,27325.0,26776.0,30956.0,23739.0,26406.0,36522.0,36644.0,30798.0,15996.0,9825.0,8258.0,6550.0,2598.0,359.0,700102.0,37.617319,127.074741,"(37.617319, 127.074741)"
4480,6호선,화랑대(서울여대입구),2647,3.0,승하차 차이,11068.0,42117.0,125558.0,90676.0,32762.0,17069.0,10564.0,11733.0,12906.0,6556.0,3966.0,9861.0,-7607.0,-44708.0,-52655.0,-27528.0,-25697.0,-25016.0,-19372.0,-7715.0,164538.0,37.617319,127.074741,"(37.617319, 127.074741)"
4481,6호선,화랑대(서울여대입구),2647,3.0,하차,1675.0,5618.0,16189.0,35501.0,23594.0,15523.0,16761.0,15043.0,18050.0,17183.0,22440.0,26661.0,44251.0,75506.0,68651.0,37353.0,33955.0,31566.0,21970.0,8074.0,535564.0,37.617319,127.074741,"(37.617319, 127.074741)"
4482,6호선,화랑대(서울여대입구),2647,4.0,승차,12255.0,45445.0,133667.0,119999.0,51280.0,31823.0,28045.0,27522.0,30270.0,26033.0,28235.0,32991.0,36784.0,31680.0,15348.0,9685.0,8409.0,6433.0,2557.0,444.0,678905.0,37.617319,127.074741,"(37.617319, 127.074741)"
4483,6호선,화랑대(서울여대입구),2647,4.0,승하차 차이,10610.0,39816.0,118599.0,88798.0,32218.0,17690.0,13534.0,11590.0,11686.0,8343.0,4647.0,5020.0,-7531.0,-40369.0,-47059.0,-24158.0,-21991.0,-23011.0,-20869.0,-9866.0,167697.0,37.617319,127.074741,"(37.617319, 127.074741)"
4484,6호선,화랑대(서울여대입구),2647,4.0,하차,1645.0,5629.0,15068.0,31201.0,19062.0,14133.0,14511.0,15932.0,18584.0,17690.0,23588.0,27971.0,44315.0,72049.0,62407.0,33843.0,30400.0,29444.0,23426.0,10310.0,511208.0,37.617319,127.074741,"(37.617319, 127.074741)"
4485,6호선,화랑대(서울여대입구),2647,5.0,승차,7289.0,11619.0,20707.0,35793.0,33914.0,33707.0,35206.0,35615.0,31102.0,28111.0,26999.0,28959.0,24686.0,16236.0,10150.0,8382.0,7282.0,5185.0,2069.0,38.0,403049.0,37.617319,127.074741,"(37.617319, 127.074741)"
4486,6호선,화랑대(서울여대입구),2647,5.0,승하차 차이,5873.0,7448.0,14955.0,25281.0,18637.0,20350.0,21992.0,19291.0,13285.0,9571.0,6789.0,6524.0,-1642.0,-9884.0,-11799.0,-12203.0,-16632.0,-17742.0,-15139.0,-2455.0,82500.0,37.617319,127.074741,"(37.617319, 127.074741)"
4487,6호선,화랑대(서울여대입구),2647,5.0,하차,1416.0,4171.0,5752.0,10512.0,15277.0,13357.0,13214.0,16324.0,17817.0,18540.0,20210.0,22435.0,26328.0,26120.0,21949.0,20585.0,23914.0,22927.0,17208.0,2493.0,320549.0,37.617319,127.074741,"(37.617319, 127.074741)"
4488,6호선,화랑대(서울여대입구),2647,6.0,승차,4370.0,7158.0,10974.0,18896.0,24311.0,26518.0,24118.0,27089.0,24586.0,20769.0,19639.0,20303.0,17770.0,11945.0,9349.0,7231.0,6029.0,4052.0,1701.0,20.0,286828.0,37.617319,127.074741,"(37.617319, 127.074741)"
4489,6호선,화랑대(서울여대입구),2647,6.0,승하차 차이,3109.0,3643.0,6327.0,11359.0,12312.0,14716.0,13905.0,14680.0,9669.0,5788.0,2587.0,1397.0,-2526.0,-10103.0,-11394.0,-10592.0,-12918.0,-12122.0,-9162.0,-1386.0,29289.0,37.617319,127.074741,"(37.617319, 127.074741)"
4490,6호선,화랑대(서울여대입구),2647,6.0,하차,1261.0,3515.0,4647.0,7537.0,11999.0,11802.0,10213.0,12409.0,14917.0,14981.0,17052.0,18906.0,20296.0,22048.0,20743.0,17823.0,18947.0,16174.0,10863.0,1406.0,257539.0,37.617319,127.074741,"(37.617319, 127.074741)"
4491,6호선,효창공원앞,2628,0.0,승차,4459.0,11447.0,35163.0,53725.0,28534.0,15618.0,14900.0,16228.0,17138.0,14457.0,16852.0,21715.0,27192.0,47399.0,19289.0,11987.0,10456.0,7550.0,3334.0,615.0,378058.0,37.543592,126.951664,"(37.543592, 126.951664)"
4492,6호선,효창공원앞,2628,0.0,승하차 차이,3308.0,4649.0,19201.0,2653.0,38.0,-2756.0,529.0,2063.0,2666.0,511.0,2309.0,3200.0,4304.0,8112.0,-7660.0,-3784.0,-3034.0,-4222.0,-4393.0,-2330.0,25364.0,37.543592,126.951664,"(37.543592, 126.951664)"
4493,6호선,효창공원앞,2628,0.0,하차,1151.0,6798.0,15962.0,51072.0,28496.0,18374.0,14371.0,14165.0,14472.0,13946.0,14543.0,18515.0,22888.0,39287.0,26949.0,15771.0,13490.0,11772.0,7727.0,2945.0,352694.0,37.543592,126.951664,"(37.543592, 126.951664)"
4494,6호선,효창공원앞,2628,1.0,승차,4947.0,11928.0,38471.0,60274.0,31414.0,17155.0,15508.0,16689.0,17674.0,14639.0,17708.0,23363.0,29803.0,51234.0,20636.0,13246.0,11881.0,8957.0,3963.0,710.0,410200.0,37.543592,126.951664,"(37.543592, 126.951664)"
4495,6호선,효창공원앞,2628,1.0,승하차 차이,3884.0,4912.0,21191.0,3588.0,539.0,-1514.0,-229.0,1935.0,2211.0,75.0,2802.0,4447.0,4809.0,8736.0,-7874.0,-3425.0,-3285.0,-4809.0,-5089.0,-2742.0,30162.0,37.543592,126.951664,"(37.543592, 126.951664)"
4496,6호선,효창공원앞,2628,1.0,하차,1063.0,7016.0,17280.0,56686.0,30875.0,18669.0,15737.0,14754.0,15463.0,14564.0,14906.0,18916.0,24994.0,42498.0,28510.0,16671.0,15166.0,13766.0,9052.0,3452.0,380038.0,37.543592,126.951664,"(37.543592, 126.951664)"
4497,6호선,효창공원앞,2628,2.0,승차,4750.0,11976.0,37670.0,59209.0,31336.0,17765.0,15712.0,15981.0,17743.0,15363.0,17867.0,23630.0,31152.0,51417.0,20418.0,13214.0,12194.0,8927.0,4293.0,800.0,411417.0,37.543592,126.951664,"(37.543592, 126.951664)"
4498,6호선,효창공원앞,2628,2.0,승하차 차이,3677.0,5022.0,20750.0,4329.0,469.0,-1360.0,62.0,117.0,1995.0,423.0,2296.0,3914.0,6590.0,9298.0,-7353.0,-3486.0,-3377.0,-5194.0,-5366.0,-3171.0,29635.0,37.543592,126.951664,"(37.543592, 126.951664)"
4499,6호선,효창공원앞,2628,2.0,하차,1073.0,6954.0,16920.0,54880.0,30867.0,19125.0,15650.0,15864.0,15748.0,14940.0,15571.0,19716.0,24562.0,42119.0,27771.0,16700.0,15571.0,14121.0,9659.0,3971.0,381782.0,37.543592,126.951664,"(37.543592, 126.951664)"
4500,6호선,효창공원앞,2628,3.0,승차,4813.0,12074.0,38068.0,59755.0,31843.0,17559.0,16000.0,16966.0,17569.0,15580.0,18359.0,23903.0,30794.0,50300.0,20420.0,13283.0,12224.0,8739.0,4332.0,937.0,413518.0,37.543592,126.951664,"(37.543592, 126.951664)"
4501,6호선,효창공원앞,2628,3.0,승하차 차이,3731.0,4984.0,21288.0,3286.0,1275.0,-1700.0,-40.0,2393.0,1680.0,447.0,2862.0,4330.0,5506.0,8453.0,-6978.0,-3531.0,-3198.0,-5828.0,-6093.0,-3592.0,29275.0,37.543592,126.951664,"(37.543592, 126.951664)"
4502,6호선,효창공원앞,2628,3.0,하차,1082.0,7090.0,16780.0,56469.0,30568.0,19259.0,16040.0,14573.0,15889.0,15133.0,15497.0,19573.0,25288.0,41847.0,27398.0,16814.0,15422.0,14567.0,10425.0,4529.0,384243.0,37.543592,126.951664,"(37.543592, 126.951664)"
4503,6호선,효창공원앞,2628,4.0,승차,4718.0,11482.0,35959.0,56709.0,30122.0,17998.0,16022.0,17459.0,18055.0,15853.0,19408.0,23272.0,33233.0,51518.0,21054.0,13205.0,12556.0,9488.0,5284.0,1145.0,414540.0,37.543592,126.951664,"(37.543592, 126.951664)"
4504,6호선,효창공원앞,2628,4.0,승하차 차이,3613.0,4708.0,19506.0,3589.0,2604.0,3813.0,1719.0,2934.0,2660.0,411.0,3265.0,2303.0,6477.0,8946.0,-6879.0,-2293.0,-1861.0,-4139.0,-6121.0,-4797.0,40458.0,37.543592,126.951664,"(37.543592, 126.951664)"
4505,6호선,효창공원앞,2628,4.0,하차,1105.0,6774.0,16453.0,53120.0,27518.0,14185.0,14303.0,14525.0,15395.0,15442.0,16143.0,20969.0,26756.0,42572.0,27933.0,15498.0,14417.0,13627.0,11405.0,5942.0,374082.0,37.543592,126.951664,"(37.543592, 126.951664)"
4506,6호선,효창공원앞,2628,5.0,승차,3721.0,5424.0,8802.0,16473.0,19142.0,18898.0,20141.0,21472.0,21112.0,19070.0,19141.0,21865.0,22048.0,15796.0,10307.0,9094.0,8510.0,7030.0,3507.0,19.0,271572.0,37.543592,126.951664,"(37.543592, 126.951664)"
4507,6호선,효창공원앞,2628,5.0,승하차 차이,2678.0,779.0,1897.0,5747.0,7220.0,7380.0,7843.0,6483.0,5228.0,2958.0,2623.0,2922.0,1959.0,-2010.0,-3074.0,-2803.0,-3295.0,-4979.0,-5641.0,-845.0,33070.0,37.543592,126.951664,"(37.543592, 126.951664)"
4508,6호선,효창공원앞,2628,5.0,하차,1043.0,4645.0,6905.0,10726.0,11922.0,11518.0,12298.0,14989.0,15884.0,16112.0,16518.0,18943.0,20089.0,17806.0,13381.0,11897.0,11805.0,12009.0,9148.0,864.0,238502.0,37.543592,126.951664,"(37.543592, 126.951664)"
4509,6호선,효창공원앞,2628,6.0,승차,2796.0,3899.0,5259.0,10529.0,13876.0,14485.0,14710.0,17712.0,17239.0,14693.0,14750.0,14930.0,13394.0,10875.0,7589.0,6693.0,5788.0,4644.0,2023.0,25.0,195909.0,37.543592,126.951664,"(37.543592, 126.951664)"
4510,6호선,효창공원앞,2628,6.0,승하차 차이,1799.0,395.0,711.0,3205.0,5683.0,4710.0,6429.0,7859.0,5793.0,2636.0,1882.0,1025.0,-891.0,-2651.0,-3398.0,-3290.0,-4043.0,-4639.0,-3878.0,-452.0,18885.0,37.543592,126.951664,"(37.543592, 126.951664)"
4511,6호선,효창공원앞,2628,6.0,하차,997.0,3504.0,4548.0,7324.0,8193.0,9775.0,8281.0,9853.0,11446.0,12057.0,12868.0,13905.0,14285.0,13526.0,10987.0,9983.0,9831.0,9283.0,5901.0,477.0,177024.0,37.543592,126.951664,"(37.543592, 126.951664)"
4512,7호선,가산디지털단지,2748,0.0,승차,14548.0,17568.0,44637.0,50320.0,32548.0,30766.0,38766.0,47156.0,56027.0,65178.0,83958.0,129981.0,413621.0,677418.0,272008.0,144378.0,105103.0,53402.0,20059.0,2527.0,2299969.0,37.480376,126.882704,"(37.480376, 126.882704)"
4513,7호선,가산디지털단지,2748,0.0,승하차 차이,2279.0,-39685.0,-231353.0,-786636.0,-424484.0,-84182.0,-21593.0,-8945.0,-1126.0,15557.0,38507.0,86189.0,365105.0,613655.0,225238.0,119156.0,84751.0,35838.0,8662.0,-1418.0,-4485.0,37.480376,126.882704,"(37.480376, 126.882704)"
4514,7호선,가산디지털단지,2748,0.0,하차,12269.0,57253.0,275990.0,836956.0,457032.0,114948.0,60359.0,56101.0,57153.0,49621.0,45451.0,43792.0,48516.0,63763.0,46770.0,25222.0,20352.0,17564.0,11397.0,3945.0,2304454.0,37.480376,126.882704,"(37.480376, 126.882704)"
4515,7호선,가산디지털단지,2748,1.0,승차,14449.0,18674.0,50828.0,56968.0,35980.0,33333.0,41145.0,51015.0,59337.0,69340.0,88564.0,139300.0,449296.0,729422.0,287149.0,155840.0,119833.0,64210.0,24837.0,3156.0,2492676.0,37.480376,126.882704,"(37.480376, 126.882704)"
4516,7호선,가산디지털단지,2748,1.0,승하차 차이,818.0,-43271.0,-247367.0,-858925.0,-469342.0,-90657.0,-23949.0,-6816.0,46.0,17878.0,43087.0,92978.0,396103.0,659275.0,237119.0,128735.0,97886.0,44806.0,11633.0,-1832.0,-11795.0,37.480376,126.882704,"(37.480376, 126.882704)"
4517,7호선,가산디지털단지,2748,1.0,하차,13631.0,61945.0,298195.0,915893.0,505322.0,123990.0,65094.0,57831.0,59291.0,51462.0,45477.0,46322.0,53193.0,70147.0,50030.0,27105.0,21947.0,19404.0,13204.0,4988.0,2504471.0,37.480376,126.882704,"(37.480376, 126.882704)"
4518,7호선,가산디지털단지,2748,2.0,승차,14832.0,19075.0,50485.0,55692.0,36363.0,33473.0,42071.0,52362.0,60749.0,69620.0,89721.0,140350.0,447370.0,705058.0,275587.0,149534.0,117941.0,66029.0,26297.0,3488.0,2456097.0,37.480376,126.882704,"(37.480376, 126.882704)"
4519,7호선,가산디지털단지,2748,2.0,승하차 차이,1032.0,-41872.0,-235060.0,-840311.0,-458306.0,-90271.0,-22696.0,-6246.0,291.0,17429.0,43032.0,93785.0,392426.0,634150.0,224847.0,122317.0,95629.0,45648.0,12214.0,-1934.0,-13896.0,37.480376,126.882704,"(37.480376, 126.882704)"
4520,7호선,가산디지털단지,2748,2.0,하차,13800.0,60947.0,285545.0,896003.0,494669.0,123744.0,64767.0,58608.0,60458.0,52191.0,46689.0,46565.0,54944.0,70908.0,50740.0,27217.0,22312.0,20381.0,14083.0,5422.0,2469993.0,37.480376,126.882704,"(37.480376, 126.882704)"
4521,7호선,가산디지털단지,2748,3.0,승차,15535.0,19020.0,50017.0,56471.0,37237.0,33487.0,42428.0,54000.0,63215.0,74644.0,95150.0,144904.0,438503.0,696769.0,275399.0,155737.0,123037.0,70043.0,28975.0,4027.0,2478598.0,37.480376,126.882704,"(37.480376, 126.882704)"
4522,7호선,가산디지털단지,2748,3.0,승하차 차이,1692.0,-41541.0,-236898.0,-850778.0,-465531.0,-92515.0,-23841.0,-4622.0,2120.0,22273.0,47612.0,97556.0,381949.0,624355.0,225149.0,128481.0,100063.0,49340.0,14006.0,-2007.0,-23137.0,37.480376,126.882704,"(37.480376, 126.882704)"
4523,7호선,가산디지털단지,2748,3.0,하차,13843.0,60561.0,286915.0,907249.0,502768.0,126002.0,66269.0,58622.0,61095.0,52371.0,47538.0,47348.0,56554.0,72414.0,50250.0,27256.0,22974.0,20703.0,14969.0,6034.0,2501735.0,37.480376,126.882704,"(37.480376, 126.882704)"
4524,7호선,가산디지털단지,2748,4.0,승차,15621.0,18912.0,47404.0,53877.0,36440.0,33850.0,47583.0,65960.0,75801.0,87950.0,112665.0,178386.0,454967.0,659395.0,242943.0,117963.0,97627.0,59755.0,28500.0,4227.0,2439826.0,37.480376,126.882704,"(37.480376, 126.882704)"
4525,7호선,가산디지털단지,2748,4.0,승하차 차이,1808.0,-40616.0,-229369.0,-801375.0,-428067.0,-87044.0,-17462.0,6371.0,13819.0,35043.0,62642.0,126773.0,393477.0,580355.0,188003.0,89760.0,74728.0,39267.0,11340.0,-3983.0,15470.0,37.480376,126.882704,"(37.480376, 126.882704)"
4526,7호선,가산디지털단지,2748,4.0,하차,13813.0,59528.0,276773.0,855252.0,464507.0,120894.0,65045.0,59589.0,61982.0,52907.0,50023.0,51613.0,61490.0,79040.0,54940.0,28203.0,22899.0,20488.0,17160.0,8210.0,2424356.0,37.480376,126.882704,"(37.480376, 126.882704)"
4527,7호선,가산디지털단지,2748,5.0,승차,13793.0,11343.0,16206.0,23767.0,27122.0,28335.0,36286.0,45284.0,53238.0,55940.0,69391.0,85278.0,87204.0,69703.0,51877.0,43622.0,45655.0,22213.0,8493.0,81.0,794831.0,37.480376,126.882704,"(37.480376, 126.882704)"
4528,7호선,가산디지털단지,2748,5.0,승하차 차이,6368.0,-15770.0,-4064.0,-19680.0,-20539.0,-21382.0,-17023.0,-13799.0,-10191.0,-3189.0,14532.0,33962.0,41888.0,32711.0,27118.0,24218.0,27479.0,5913.0,-5177.0,-2010.0,81365.0,37.480376,126.882704,"(37.480376, 126.882704)"
4529,7호선,가산디지털단지,2748,5.0,하차,7425.0,27113.0,20270.0,43447.0,47661.0,49717.0,53309.0,59083.0,63429.0,59129.0,54859.0,51316.0,45316.0,36992.0,24759.0,19404.0,18176.0,16300.0,13670.0,2091.0,713466.0,37.480376,126.882704,"(37.480376, 126.882704)"
4530,7호선,가산디지털단지,2748,6.0,승차,5623.0,6069.0,8172.0,13892.0,19463.0,19506.0,24914.0,33210.0,39822.0,46673.0,56616.0,63608.0,61900.0,55786.0,43353.0,34360.0,35961.0,15946.0,5526.0,65.0,590465.0,37.480376,126.882704,"(37.480376, 126.882704)"
4531,7호선,가산디지털단지,2748,6.0,승하차 차이,3399.0,-1592.0,-776.0,-4941.0,-11285.0,-19196.0,-22373.0,-16655.0,-14414.0,-5541.0,7960.0,22774.0,28535.0,28135.0,22157.0,16168.0,19600.0,2866.0,-3953.0,-1214.0,49654.0,37.480376,126.882704,"(37.480376, 126.882704)"
4532,7호선,가산디지털단지,2748,6.0,하차,2224.0,7661.0,8948.0,18833.0,30748.0,38702.0,47287.0,49865.0,54236.0,52214.0,48656.0,40834.0,33365.0,27651.0,21196.0,18192.0,16361.0,13080.0,9479.0,1279.0,540811.0,37.480376,126.882704,"(37.480376, 126.882704)"
4533,7호선,강남구청,2732,0.0,승차,2577.0,7043.0,14281.0,18663.0,15917.0,16384.0,19372.0,21273.0,24434.0,32625.0,42026.0,50262.0,88859.0,194295.0,103479.0,60100.0,57513.0,40140.0,14631.0,2584.0,826458.0,37.517185,127.04122,"(37.517185, 127.04122)"
4534,7호선,강남구청,2732,0.0,승하차 차이,-998.0,-20647.0,-56249.0,-210745.0,-179492.0,-51094.0,-17805.0,-11485.0,-10391.0,4938.0,16523.0,23902.0,58942.0,158007.0,81244.0,46326.0,46325.0,30903.0,8413.0,-51.0,-83434.0,37.517185,127.04122,"(37.517185, 127.04122)"
4535,7호선,강남구청,2732,0.0,하차,3575.0,27690.0,70530.0,229408.0,195409.0,67478.0,37177.0,32758.0,34825.0,27687.0,25503.0,26360.0,29917.0,36288.0,22235.0,13774.0,11188.0,9237.0,6218.0,2635.0,909892.0,37.517185,127.04122,"(37.517185, 127.04122)"
4536,7호선,강남구청,2732,1.0,승차,3032.0,7530.0,15062.0,20456.0,17334.0,17193.0,20728.0,23213.0,25949.0,35106.0,45514.0,54781.0,99882.0,212600.0,120202.0,71546.0,67870.0,50464.0,20185.0,3450.0,932097.0,37.517185,127.04122,"(37.517185, 127.04122)"
4537,7호선,강남구청,2732,1.0,승하차 차이,-740.0,-21068.0,-60461.0,-235521.0,-219223.0,-64446.0,-21761.0,-10976.0,-12645.0,3686.0,17800.0,26096.0,65771.0,171224.0,95443.0,56375.0,55721.0,40401.0,13399.0,179.0,-100746.0,37.517185,127.04122,"(37.517185, 127.04122)"
4538,7호선,강남구청,2732,1.0,하차,3772.0,28598.0,75523.0,255977.0,236557.0,81639.0,42489.0,34189.0,38594.0,31420.0,27714.0,28685.0,34111.0,41376.0,24759.0,15171.0,12149.0,10063.0,6786.0,3271.0,1032843.0,37.517185,127.04122,"(37.517185, 127.04122)"
4539,7호선,강남구청,2732,2.0,승차,3132.0,7650.0,14855.0,20639.0,17593.0,16803.0,20556.0,23404.0,27127.0,35496.0,46758.0,55978.0,100326.0,205442.0,117088.0,69324.0,69486.0,52616.0,21506.0,3915.0,929694.0,37.517185,127.04122,"(37.517185, 127.04122)"
4540,7호선,강남구청,2732,2.0,승하차 차이,-500.0,-20792.0,-59450.0,-229129.0,-213265.0,-66335.0,-22563.0,-12461.0,-13212.0,3598.0,18384.0,26522.0,64147.0,162777.0,92045.0,53717.0,57245.0,42142.0,14081.0,567.0,-102482.0,37.517185,127.04122,"(37.517185, 127.04122)"
4541,7호선,강남구청,2732,2.0,하차,3632.0,28442.0,74305.0,249768.0,230858.0,83138.0,43119.0,35865.0,40339.0,31898.0,28374.0,29456.0,36179.0,42665.0,25043.0,15607.0,12241.0,10474.0,7425.0,3348.0,1032176.0,37.517185,127.04122,"(37.517185, 127.04122)"
4542,7호선,강남구청,2732,3.0,승차,3173.0,7716.0,15022.0,21089.0,17429.0,17068.0,20866.0,23439.0,27362.0,36503.0,48052.0,57159.0,101001.0,201758.0,116823.0,71799.0,71522.0,55385.0,23129.0,4490.0,940785.0,37.517185,127.04122,"(37.517185, 127.04122)"
4543,7호선,강남구청,2732,3.0,승하차 차이,-582.0,-21065.0,-60348.0,-229501.0,-218582.0,-67021.0,-23078.0,-12595.0,-13556.0,4145.0,18579.0,26229.0,65088.0,157954.0,90954.0,55896.0,59105.0,44667.0,15700.0,649.0,-107362.0,37.517185,127.04122,"(37.517185, 127.04122)"
4544,7호선,강남구청,2732,3.0,하차,3755.0,28781.0,75370.0,250590.0,236011.0,84089.0,43944.0,36034.0,40918.0,32358.0,29473.0,30930.0,35913.0,43804.0,25869.0,15903.0,12417.0,10718.0,7429.0,3841.0,1048147.0,37.517185,127.04122,"(37.517185, 127.04122)"
4545,7호선,강남구청,2732,4.0,승차,3287.0,7351.0,14604.0,19748.0,17039.0,17715.0,22360.0,26732.0,30690.0,40846.0,53498.0,67305.0,106508.0,194542.0,109027.0,62093.0,59990.0,49201.0,22607.0,4649.0,929792.0,37.517185,127.04122,"(37.517185, 127.04122)"
4546,7호선,강남구청,2732,4.0,승하차 차이,-355.0,-20742.0,-56191.0,-221951.0,-206138.0,-64147.0,-23301.0,-10865.0,-10222.0,6075.0,22438.0,34285.0,66452.0,146390.0,80297.0,45473.0,47359.0,38108.0,14253.0,133.0,-112649.0,37.517185,127.04122,"(37.517185, 127.04122)"
4547,7호선,강남구청,2732,4.0,하차,3642.0,28093.0,70795.0,241699.0,223177.0,81862.0,45661.0,37597.0,40912.0,34771.0,31060.0,33020.0,40056.0,48152.0,28730.0,16620.0,12631.0,11093.0,8354.0,4516.0,1042441.0,37.517185,127.04122,"(37.517185, 127.04122)"
4548,7호선,강남구청,2732,5.0,승차,3300.0,5024.0,6558.0,10556.0,13065.0,15511.0,20167.0,29253.0,38555.0,41423.0,46868.0,52112.0,51494.0,46365.0,44437.0,39653.0,37755.0,29033.0,10695.0,51.0,541875.0,37.517185,127.04122,"(37.517185, 127.04122)"
4549,7호선,강남구청,2732,5.0,승하차 차이,1215.0,-15873.0,-14378.0,-29095.0,-66869.0,-45862.0,-30385.0,-19572.0,-8507.0,-1532.0,8955.0,13339.0,15831.0,21723.0,28496.0,27582.0,27412.0,20999.0,3942.0,-720.0,-63299.0,37.517185,127.04122,"(37.517185, 127.04122)"
4550,7호선,강남구청,2732,5.0,하차,2085.0,20897.0,20936.0,39651.0,79934.0,61373.0,50552.0,48825.0,47062.0,42955.0,37913.0,38773.0,35663.0,24642.0,15941.0,12071.0,10343.0,8034.0,6753.0,771.0,605174.0,37.517185,127.04122,"(37.517185, 127.04122)"
4551,7호선,강남구청,2732,6.0,승차,2610.0,4256.0,4075.0,6260.0,8167.0,8773.0,10656.0,15593.0,21239.0,22759.0,25678.0,28598.0,27900.0,25842.0,24166.0,22263.0,22650.0,16200.0,5463.0,22.0,303170.0,37.517185,127.04122,"(37.517185, 127.04122)"
4552,7호선,강남구청,2732,6.0,승하차 차이,1488.0,-7022.0,-6228.0,-12349.0,-28639.0,-24750.0,-16763.0,-12373.0,-7780.0,-1797.0,5101.0,9414.0,9002.0,11795.0,12581.0,12856.0,14329.0,10183.0,907.0,-493.0,-30538.0,37.517185,127.04122,"(37.517185, 127.04122)"
4553,7호선,강남구청,2732,6.0,하차,1122.0,11278.0,10303.0,18609.0,36806.0,33523.0,27419.0,27966.0,29019.0,24556.0,20577.0,19184.0,18898.0,14047.0,11585.0,9407.0,8321.0,6017.0,4556.0,515.0,333708.0,37.517185,127.04122,"(37.517185, 127.04122)"
4554,7호선,건대입구,2729,0.0,승차,6700.0,9311.0,24336.0,38128.0,30585.0,24413.0,27178.0,28479.0,31910.0,38895.0,45698.0,54657.0,72218.0,65089.0,43909.0,44131.0,37753.0,32218.0,15419.0,3128.0,674155.0,37.540882,127.071103,"(37.540882, 127.071103)"
4555,7호선,건대입구,2729,0.0,승하차 차이,4699.0,-5669.0,-14825.0,-40372.0,-25000.0,-21444.0,-8771.0,-9016.0,-10038.0,844.0,10246.0,18548.0,23515.0,-9272.0,-3649.0,19114.0,17885.0,15203.0,5881.0,-1162.0,-33283.0,37.540882,127.071103,"(37.540882, 127.071103)"
4556,7호선,건대입구,2729,0.0,하차,2001.0,14980.0,39161.0,78500.0,55585.0,45857.0,35949.0,37495.0,41948.0,38051.0,35452.0,36109.0,48703.0,74361.0,47558.0,25017.0,19868.0,17015.0,9538.0,4290.0,707438.0,37.540882,127.071103,"(37.540882, 127.071103)"
4557,7호선,건대입구,2729,1.0,승차,7213.0,9524.0,26548.0,41484.0,33155.0,26927.0,29033.0,29831.0,34858.0,40866.0,48293.0,58676.0,75776.0,69064.0,46257.0,48038.0,41095.0,36709.0,17721.0,3437.0,724505.0,37.540882,127.071103,"(37.540882, 127.071103)"
4558,7호선,건대입구,2729,1.0,승하차 차이,5209.0,-5702.0,-15522.0,-45144.0,-29685.0,-21764.0,-8326.0,-7523.0,-7013.0,3508.0,12059.0,21068.0,23692.0,-14086.0,-5860.0,21512.0,19845.0,17575.0,6619.0,-1433.0,-30971.0,37.540882,127.071103,"(37.540882, 127.071103)"
